strain1,strain2,lens1,lens2,spe1,spe2,color,dist_link1,dist_link2,phy_seqdist
Pseudomonas_savastanoi_NCPPB_3335_6509,Pseudomonas_viridiflava_CDRTc14_4128,1,1,savastanoi,viridiflava,#B3DE6966,0.186573504751258,1,0.55237160614982
Pseudomonas_savastanoi_NCPPB_3335_6509,Pseudomonas_fluorescens_isolate_PS634_11772,1,1,savastanoi,fluorescens,#B3DE6966,0.28048071548351,1,0.554859580750567
Pseudomonas_savastanoi_NCPPB_3335_6509,Pseudomonas_viridiflava_CFBP13507_7767,1,1,savastanoi,viridiflava,#B3DE6966,0.324080491894913,1,0.553285782006196
Pseudomonas_savastanoi_NCPPB_3335_6509,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,1,1,savastanoi,viridiflava,#B3DE6966,0.367680268306316,1,0.546908489277164
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_UMAF0158_3878,3,5,amygdali,syringae,#BFD86666,0.0233538289547233,1,0.489563397892266
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_Pss9097_6431,3,6,amygdali,syringae,#BFD86666,0.0300614868641699,1,0.366038476639183
Pseudomonas_amygdali_NM002_5127,Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,3,2,amygdali,cerasi,#BFD86666,0.0367691447736165,1,0.416028155112854
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_isolate_CFBP2118_5951,3,3,amygdali,syringae,#BFD86666,0.0390050307434321,1,0.40953302373581
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_pv_tomato_DC3000_111,3,4,amygdali,syringae,#BFD86666,0.0434768026830632,1,0.445492082684812
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_CRAFRU_1229_5710,3,4,amygdali,syringae,#BFD86666,0.0501844605925098,1,0.446322169714403
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_MAFF212063_6757,3,1,amygdali,syringae,#BFD86666,0.0557741755170486,1,0.463471341539227
Pseudomonas_amygdali_NM002_5127,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,3,1,amygdali,coronafaciens,#BFD86666,0.0568921185019564,1,0.481650793650794
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_Ps25_11512,3,2,amygdali,syringae,#BFD86666,0.0580100614868642,1,0.452337377117758
Pseudomonas_amygdali_NM002_5127,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,3,3,amygdali,coronafaciens,#BFD86666,0.0602459474566797,1,0.514191558297457
Pseudomonas_amygdali_NM002_5127,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,3,6,amygdali,coronafaciens,#BFD86666,0.0647177193963108,1,0.529413724923911
Pseudomonas_amygdali_NM002_5127,Pseudomonas_cannabina_ICMP_2823_5053,3,2,amygdali,cannabina,#BFD86666,0.0714253773057574,1,0.483913515112667
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_RM1_6415,3,4,amygdali,syringae,#BFD86666,0.0736612632755729,1,0.472914894322237
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_ICMP_8406_5980,3,3,amygdali,syringae,#BFD86666,0.0792509782001118,1,0.478681338047561
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_pv_maculicola_CFBP_1657_3086,3,1,amygdali,syringae,#BFD86666,0.0848406931246506,1,0.482484480268163
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_9643_6237,3,1,amygdali,syringae,#BFD86666,0.0870765790944662,1,0.484002655160969
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_pv_viburni_CFBP_1702_3087,3,5,amygdali,syringae,#BFD86666,0.0904304080491895,1,0.474951575981687
Pseudomonas_amygdali_NM002_5127,Pseudomonas_avellanae_R25260_6575,3,1,amygdali,avellanae,#BFD86666,0.0960201229737283,1,0.47954742300819
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_CFBP_3800_5881,3,1,amygdali,syringae,#BFD86666,0.0971380659586361,1,0.481350013874757
Pseudomonas_amygdali_NM002_5127,Pseudomonas_avellanae_R2sc214_6308,3,1,amygdali,avellanae,#BFD86666,0.0982560089435439,1,0.481880004387408
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_pv_actinidifoliorum_CFBP8043_3814,3,5,amygdali,syringae,#BFD86666,0.0993739519284517,1,0.482819480447852
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_Psa_JA12_7257,3,1,amygdali,syringae,#BFD86666,0.108317495807714,1,0.490081394831651
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_NZ35_5847,3,1,amygdali,syringae,#BFD86666,0.111671324762437,1,0.477015323117921
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_M256_7288,3,1,amygdali,syringae,#BFD86666,0.113907210732253,1,0.473615656936744
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_UB0390_2476,3,1,amygdali,syringae,#BFD86666,0.117261039686976,1,0.462811684220002
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_13-429_11508,3,6,amygdali,syringae,#BFD86666,0.121732811626607,1,0.482262468654221
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_7928A_6990,3,3,amygdali,syringae,#BFD86666,0.129558412520961,1,0.467783113830374
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_pv_syringae_B301D-R_2473,3,1,amygdali,syringae,#BFD86666,0.134030184460593,1,0.480795999955456
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_ICMP_508_7220,3,1,amygdali,syringae,#BFD86666,0.136266070430408,1,0.471816472019191
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_5275_6122,3,7,amygdali,syringae,#BFD86666,0.138501956400224,1,0.477226384273081
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_1845_4123,3,3,amygdali,syringae,#BFD86666,0.148563443264393,1,0.483060268834713
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_Pss9293_6573,3,5,amygdali,syringae,#BFD86666,0.153035215204025,1,0.47766500308417
Pseudomonas_amygdali_NM002_5127,Pseudomonas_syringae_202_6455,3,12,amygdali,syringae,#BFD86666,0.159742873113471,1,0.47715916804843
Pseudomonas_amygdali_NM002_5127,Pseudomonas_viridiflava_LMCA8_3094,3,1,amygdali,viridiflava,#BFD86666,0.183219675796534,1,0.527671340242097
Pseudomonas_amygdali_NM002_5127,Pseudomonas_viridiflava_CDRTc14_4128,3,1,amygdali,viridiflava,#BFD86666,0.18545556176635,1,0.542687019595107
Pseudomonas_amygdali_NM002_5127,Pseudomonas_fluorescens_isolate_PS634_11772,3,1,amygdali,fluorescens,#BFD86666,0.279362772498603,1,0.536245071276918
Pseudomonas_amygdali_NM002_5127,Pseudomonas_viridiflava_CFBP13507_7767,3,1,amygdali,viridiflava,#BFD86666,0.322962548910006,1,0.5463009562154
Pseudomonas_amygdali_NM002_5127,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,3,1,amygdali,viridiflava,#BFD86666,0.366562325321409,1,0.543249627051218
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,5,2,syringae,cerasi,#E2782050,0.0322973728339855,1,0.419682680862752
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,5,1,syringae,coronafaciens,#E2782050,0.0524203465623253,1,0.539523619294917
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,5,3,syringae,coronafaciens,#E2782050,0.0557741755170486,1,0.509530833061238
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,5,6,syringae,coronafaciens,#E2782050,0.0602459474566797,1,0.509716736260016
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_cannabina_ICMP_2823_5053,5,2,syringae,cannabina,#E2782050,0.0669536053661263,1,0.487307214574061
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_avellanae_R25260_6575,5,1,syringae,avellanae,#E2782050,0.0915483510340973,1,0.525797276984136
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_avellanae_R2sc214_6308,5,1,syringae,avellanae,#E2782050,0.0937842370039128,1,0.519903681367551
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_viridiflava_LMCA8_3094,5,1,syringae,viridiflava,#E2782050,0.178747903856903,1,0.5511684213986
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_viridiflava_CDRTc14_4128,5,1,syringae,viridiflava,#E2782050,0.180983789826719,1,0.541925841264259
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_fluorescens_isolate_PS634_11772,5,1,syringae,fluorescens,#E2782050,0.274891000558972,1,0.562828164237028
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_viridiflava_CFBP13507_7767,5,1,syringae,viridiflava,#E2782050,0.318490776970375,1,0.554082352422519
Pseudomonas_syringae_UMAF0158_3878,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,5,1,syringae,viridiflava,#E2782050,0.362090553381778,1,0.581896498677004
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,6,2,syringae,cerasi,#E2782050,0.0255897149245388,1,0.385352031379134
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,6,1,syringae,coronafaciens,#E2782050,0.0457126886528787,1,0.491642258357742
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,6,3,syringae,coronafaciens,#E2782050,0.049066517607602,1,0.499932933917553
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,6,6,syringae,coronafaciens,#E2782050,0.0535382895472331,1,0.516152486632811
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_cannabina_ICMP_2823_5053,6,2,syringae,cannabina,#E2782050,0.0602459474566797,1,0.512751906400885
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_avellanae_R25260_6575,6,1,syringae,avellanae,#E2782050,0.0848406931246506,1,0.474286831642297
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_avellanae_R2sc214_6308,6,1,syringae,avellanae,#E2782050,0.0870765790944662,1,0.473376389993139
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_viridiflava_LMCA8_3094,6,1,syringae,viridiflava,#E2782050,0.172040245947457,1,0.490478754381531
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_viridiflava_CDRTc14_4128,6,1,syringae,viridiflava,#E2782050,0.174276131917272,1,0.493357021473814
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_fluorescens_isolate_PS634_11772,6,1,syringae,fluorescens,#E2782050,0.268183342649525,1,0.501705137343056
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_viridiflava_CFBP13507_7767,6,1,syringae,viridiflava,#E2782050,0.311783119060928,1,0.501808116433769
Pseudomonas_syringae_Pss9097_6431,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,6,1,syringae,viridiflava,#E2782050,0.355382895472331,1,0.510678558363084
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_isolate_CFBP2118_5951,2,3,cerasi,syringae,#C6D46566,0.0211179429849078,1,0.353362734288864
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_pv_tomato_DC3000_111,2,4,cerasi,syringae,#C6D46566,0.0255897149245388,1,0.460048426150121
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_CRAFRU_1229_5710,2,4,cerasi,syringae,#C6D46566,0.0322973728339855,1,0.453524262510752
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_MAFF212063_6757,2,1,cerasi,syringae,#C6D46566,0.0378870877585243,1,0.464889621005079
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,2,1,cerasi,coronafaciens,#C6D46566,0.0390050307434321,1,0.475307296940489
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_Ps25_11512,2,2,cerasi,syringae,#C6D46566,0.0401229737283399,1,0.508226946747368
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,2,3,cerasi,coronafaciens,#C6D46566,0.0423588596981554,1,0.522355990209217
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,2,6,cerasi,coronafaciens,#C6D46566,0.0468306316377865,1,0.529373237716747
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_cannabina_ICMP_2823_5053,2,2,cerasi,cannabina,#C6D46566,0.0535382895472331,1,0.543025784405095
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_RM1_6415,2,4,cerasi,syringae,#C6D46566,0.0557741755170486,1,0.506693962435822
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_ICMP_8406_5980,2,3,cerasi,syringae,#C6D46566,0.0613638904415875,1,0.509961875632714
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_pv_maculicola_CFBP_1657_3086,2,1,cerasi,syringae,#C6D46566,0.0669536053661263,1,0.519124272826005
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_9643_6237,2,1,cerasi,syringae,#C6D46566,0.0691894913359419,1,0.514368126525938
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_pv_viburni_CFBP_1702_3087,2,5,cerasi,syringae,#C6D46566,0.0725433202906652,1,0.506847531199132
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_avellanae_R25260_6575,2,1,cerasi,avellanae,#C6D46566,0.078133035215204,1,0.506616033392143
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_CFBP_3800_5881,2,1,cerasi,syringae,#C6D46566,0.0792509782001118,1,0.462388533923954
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_avellanae_R2sc214_6308,2,1,cerasi,avellanae,#C6D46566,0.0803689211850196,1,0.509505948606618
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_pv_actinidifoliorum_CFBP8043_3814,2,5,cerasi,syringae,#C6D46566,0.0814868641699273,1,0.515337556404026
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_Psa_JA12_7257,2,1,cerasi,syringae,#C6D46566,0.0904304080491895,1,0.516653376009089
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_NZ35_5847,2,1,cerasi,syringae,#C6D46566,0.0937842370039128,1,0.51125321636792
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_M256_7288,2,1,cerasi,syringae,#C6D46566,0.0960201229737283,1,0.504002442907933
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_UB0390_2476,2,1,cerasi,syringae,#C6D46566,0.0993739519284517,1,0.441586475647303
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_13-429_11508,2,6,cerasi,syringae,#C6D46566,0.103845723868083,1,0.401651303904766
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_7928A_6990,2,3,cerasi,syringae,#C6D46566,0.111671324762437,1,0.432768736347313
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_pv_syringae_B301D-R_2473,2,1,cerasi,syringae,#C6D46566,0.116143096702068,1,0.445385122389145
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_ICMP_508_7220,2,1,cerasi,syringae,#C6D46566,0.118378982671884,1,0.437228544252301
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_5275_6122,2,7,cerasi,syringae,#C6D46566,0.120614868641699,1,0.422569041540961
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_1845_4123,2,3,cerasi,syringae,#C6D46566,0.130676355505869,1,0.441413237924866
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_Pss9293_6573,2,5,cerasi,syringae,#C6D46566,0.1351481274455,1,0.426379408253851
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_syringae_202_6455,2,12,cerasi,syringae,#C6D46566,0.141855785354947,1,0.423431153824152
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_viridiflava_LMCA8_3094,2,1,cerasi,viridiflava,#C6D46566,0.16533258803801,1,0.525315834795784
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_viridiflava_CDRTc14_4128,2,1,cerasi,viridiflava,#C6D46566,0.167568474007826,1,0.542089513400989
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_fluorescens_isolate_PS634_11772,2,1,cerasi,fluorescens,#C6D46566,0.261475684740078,1,0.542195161377229
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_viridiflava_CFBP13507_7767,2,1,cerasi,viridiflava,#C6D46566,0.305075461151481,1,0.543657762410148
Pseudomonas_cerasi_isolate_Sour_cherry_Prunus_cerasus_symptoma_4022,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,2,1,cerasi,viridiflava,#C6D46566,0.348675237562884,1,0.558788085355017
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,3,1,syringae,coronafaciens,#E2782050,0.0367691447736165,1,0.445231338367202
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,3,3,syringae,coronafaciens,#E2782050,0.0401229737283399,1,0.543887440458511
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,3,6,syringae,coronafaciens,#E2782050,0.0445947456679709,1,0.539560233038902
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_cannabina_ICMP_2823_5053,3,2,syringae,cannabina,#E2782050,0.0513024035774176,1,0.528253132465506
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_avellanae_R25260_6575,3,1,syringae,avellanae,#E2782050,0.0758971492453885,1,0.501478427902359
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_avellanae_R2sc214_6308,3,1,syringae,avellanae,#E2782050,0.078133035215204,1,0.500649139889646
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_viridiflava_LMCA8_3094,3,1,syringae,viridiflava,#E2782050,0.163096702068195,1,0.546009882042577
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_viridiflava_CDRTc14_4128,3,1,syringae,viridiflava,#E2782050,0.16533258803801,1,0.549329674039708
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_fluorescens_isolate_PS634_11772,3,1,syringae,fluorescens,#E2782050,0.259239798770263,1,0.553294992648967
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_viridiflava_CFBP13507_7767,3,1,syringae,viridiflava,#E2782050,0.302839575181666,1,0.546856282489477
Pseudomonas_syringae_isolate_CFBP2118_5951,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,3,1,syringae,viridiflava,#E2782050,0.346439351593069,1,0.496190342036854
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,4,1,syringae,coronafaciens,#E2782050,0.0322973728339855,1,0.477429767488778
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,4,3,syringae,coronafaciens,#E2782050,0.0356512017887088,1,0.506445611369816
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,4,6,syringae,coronafaciens,#E2782050,0.0401229737283399,1,0.51177612137785
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_cannabina_ICMP_2823_5053,4,2,syringae,cannabina,#E2782050,0.0468306316377865,1,0.536506675334369
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_avellanae_R25260_6575,4,1,syringae,avellanae,#E2782050,0.0714253773057574,1,0.407379451203268
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_avellanae_R2sc214_6308,4,1,syringae,avellanae,#E2782050,0.0736612632755729,1,0.409049009917484
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_viridiflava_LMCA8_3094,4,1,syringae,viridiflava,#E2782050,0.158624930128563,1,0.503691152027975
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_viridiflava_CDRTc14_4128,4,1,syringae,viridiflava,#E2782050,0.160860816098379,1,0.503602117871712
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_fluorescens_isolate_PS634_11772,4,1,syringae,fluorescens,#E2782050,0.254768026830632,1,0.512964177788293
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_viridiflava_CFBP13507_7767,4,1,syringae,viridiflava,#E2782050,0.298367803242035,1,0.51248838607422
Pseudomonas_syringae_pv_tomato_DC3000_111,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,4,1,syringae,viridiflava,#E2782050,0.341967579653438,1,0.465410089202537
Pseudomonas_syringae_ICMP_9853_5177,Pseudomonas_congelans_RMX8151a_6076,1,1,syringae,congelans,#E2782050,0.0859586361095584,1,0.535854402789887
Pseudomonas_syringae_ICMP_9853_5177,Pseudomonas_congelans_DSM_14939_5276,1,1,syringae,congelans,#E2782050,0.146327557294578,1,0.515256321574053
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_coronafaciens_pv_oryzae_str_1_6_11728,4,1,syringae,coronafaciens,#E2782050,0.0255897149245388,1,0.446876580677795
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_coronafaciens_pv_oryzae_ICMP9088_3669,4,3,syringae,coronafaciens,#E2782050,0.0289435438792622,1,0.518657129570166
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_coronafaciens_pv_zizaniae_ICMP8921_3671,4,6,syringae,coronafaciens,#E2782050,0.0334153158188932,1,0.526106822819626
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_cannabina_ICMP_2823_5053,4,2,syringae,cannabina,#E2782050,0.0401229737283399,1,0.518342684505827
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_avellanae_R25260_6575,4,1,syringae,avellanae,#E2782050,0.0647177193963108,1,0.398031908305842
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_avellanae_R2sc214_6308,4,1,syringae,avellanae,#E2782050,0.0669536053661263,1,0.396315028901734
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_viridiflava_LMCA8_3094,4,1,syringae,viridiflava,#E2782050,0.151917272219117,1,0.521507885682033
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_viridiflava_CDRTc14_4128,4,1,syringae,viridiflava,#E2782050,0.154153158188932,1,0.527570968303727
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_fluorescens_isolate_PS634_11772,4,1,syringae,fluorescens,#E2782050,0.248060368921185,1,0.535615681943677
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_viridiflava_CFBP13507_7767,4,1,syringae,viridiflava,#E2782050,0.291660145332588,1,0.535981482700366
Pseudomonas_syringae_CRAFRU_1229_5710,Pseudomonas_viridiflava_CFBP_1590_isolate_E12-5_7308,4,1,syringae,viridiflava,#E2782050,0.335259921743991,1,0.476753863685835
